Date,last_price,return,volatility_weekly,volatility_monthly,volatility_annual,T+1 return,T+3 return,T+5 return,T+10 return
2012-04-11,16.2,0.009345794392523255,0.009671342772126064,0.006099979821381197,0.009852762559360774,16.35,0.02187500000000009,0.028301886792452935,0.025078369905956244
2012-04-12,16.35,0.0092592592592593,0.004042952193110078,0.006286067391336277,0.009802324572689215,16.4,0.02180685358255441,0.03144654088050314,0.028213166144200663
2012-04-13,16.4,0.003058103975535076,0.0031060022925023297,0.006285291541178403,0.009801296246549752,16.575,0.02314814814814814,0.035937499999999956,0.03432137285491432
2012-04-16,16.575,0.010670731707317138,0.0036943649110181003,0.006496089476318453,0.00981337376888097,16.625,0.01681957186544336,0.03582554517133962,0.026234567901234573
2012-04-17,16.625,0.003016591251885359,0.003723667452713337,0.006096656498910445,0.00979529996967553,16.725,0.01981707317073189,0.03240740740740744,0.03560371517027883
2012-04-18,16.725,0.00601503759398514,0.003506364030986266,0.006109893449420823,0.009760443686847186,17.0,0.025641025641025772,0.039755351681957096,0.0691823899371069
2012-04-19,17.0,0.01644245142002987,0.005733181927511556,0.006758797636991248,0.009757735015871313,17.0,0.022556390977443552,0.03658536585365857,0.0691823899371069
2012-04-20,17.0,0.0,0.006484784834359184,0.006758797636991248,0.009644400247243673,17.275,0.032884902840059516,0.04223227752639502,0.07968749999999991
2012-04-23,17.275,0.016176470588235237,0.007588794900040092,0.007313345547344547,0.009689348885818586,17.325,0.01911764705882346,0.042105263157894646,0.07943925233644844
2012-04-24,17.325,0.0028943560057888007,0.007610357808427929,0.007261622993055359,0.009688354327421328,17.25,0.014705882352941124,0.03139013452914785,0.06481481481481488
2012-04-25,17.25,-0.0043290043290042934,0.009548012875829813,0.0071325653660105955,0.009694635628182997,17.25,-0.0014471780028942893,0.014705882352941124,0.05504587155963292
2012-04-26,17.25,0.0,0.007831530998504295,0.007189052108910638,0.009693529272318391,17.3,-0.0014430014430013571,0.01764705882352935,0.054878048780487854
2012-04-27,17.3,0.0028985507246377384,0.007664215881635765,0.007174288779812388,0.009675862050703556,17.3,0.0028985507246377384,0.0014471780028944004,0.043740573152337925
2012-04-30,17.3,0.0,0.002961864675500111,0.007174288779812388,0.009670165494705861,17.45,0.011594202898550732,0.00721500721500723,0.049624060150375904
2012-05-02,17.45,0.00867052023121384,0.004791557234122448,0.007248329723843408,0.00967956971880222,17.575,0.01589595375722541,0.018840579710144967,0.05082212257100127
2012-05-03,17.575,0.007163323782235054,0.004022194751240279,0.007116470263309745,0.009677181031157766,17.775,0.027456647398843792,0.030434782608695476,0.045588235294117485
2012-05-04,17.775,0.011379800853485111,0.004556416568650312,0.007105412991328895,0.009678945439860333,17.825,0.02148997134670494,0.030346820809248554,0.04852941176470593
2012-05-07,17.825,0.002812939521800395,0.0045712271573547375,0.005448860651003306,0.009614418954092173,17.925,0.019914651493598834,0.036127167630057855,0.0376266280752533
2012-05-08,17.925,0.005610098176718203,0.0032164498132862935,0.00530278876747094,0.009593674551116049,18.0,0.012658227848101333,0.03151862464183375,0.038961038961039085
2012-05-09,18.0,0.004184100418409997,0.0033029467063276745,0.0053117382368561734,0.009575566365674814,18.0,0.009817671809256634,0.024182076813655806,0.04347826086956519
2012-05-10,18.0,0.0,0.004222491736166279,0.005428153249829698,0.009530168098837426,17.9,-0.0013947001394701841,0.007032348804500765,0.03768115942028971
2012-05-11,17.9,-0.005555555555555647,0.004410548742048814,0.005855897267834829,0.009340124277454192,17.9,-0.005555555555555647,0.0042075736325384305,0.03468208092485536
2012-05-14,17.9,0.0,0.004366087391224417,0.005850307457881228,0.009339146377526824,17.9,-0.005555555555555647,-0.0013947001394701841,0.03468208092485536
2012-05-15,17.9,0.0,0.0034639109400921822,0.005921400960677936,0.009321651076992789,18.275,0.020949720670391025,0.015277777777777724,0.04727793696275073
2012-05-16,18.275,0.020949720670391025,0.010275686470763268,0.006837608077689477,0.009332476651245014,18.425,0.029329608938547524,0.02361111111111125,0.04836415362731161
2012-05-17,18.425,0.008207934336525335,0.010316411198529737,0.006868148645801339,0.009338293520829037,18.475,0.032122905027933024,0.032122905027933024,0.0393811533052042
2012-05-18,18.475,0.0027137042062415073,0.008810057677737734,0.0068798331238394935,0.00932771626569249,18.5,0.012311901504788114,0.033519553072625774,0.03786816269284721
2012-05-21,18.5,0.0013531799729362692,0.008583156004241473,0.006369063607175499,0.00924399509438792,18.5,0.00407055630936215,0.033519553072625774,0.03207810320781035
2012-05-22,18.5,0.0,0.008583156004241473,0.006369063607175499,0.009222968183047176,18.55,0.004059539918809252,0.015047879616963078,0.03055555555555567
2012-05-23,18.55,0.002702702702702675,0.0031226929948553694,0.005733765363851875,0.00920230734820767,18.5,0.0,0.00407055630936215,0.02777777777777768
2012-05-24,18.5,-0.0026954177897574594,0.002260829204098671,0.005886715317968688,0.009204445482173373,18.5,0.0,0.0013531799729362692,0.033519553072625774
2012-05-25,18.5,0.0,0.002001924203019912,0.0056841768544302115,0.009188739009637237,18.25,-0.016172506738544534,-0.013513513513513487,0.019553072625698498
2012-05-28,18.25,-0.013513513513513487,0.0063384005127138585,0.006748020649732585,0.009227664325948232,18.35,-0.008108108108108025,-0.008108108108108025,0.025139664804469497
2012-05-29,18.35,0.005479452054794498,0.007319895711656036,0.006775100127478039,0.009223478324356183,18.275,-0.01216216216216226,-0.01482479784366586,0.0
2012-05-30,18.275,-0.004087193460490579,0.006940877316892107,0.006917715151567851,0.009224448882205685,18.15,-0.005479452054794609,-0.018918918918918948,-0.014925373134328512
2012-05-31,18.15,-0.0068399452804377425,0.007145348513567055,0.007067697912697079,0.009222760468977157,18.1,-0.013623978201634857,-0.021621621621621512,-0.020297699594046037
2012-06-01,18.1,-0.0027548209366389242,0.006881158472927703,0.007029562014351373,0.009204970477769013,18.0,-0.015047879616962967,-0.013698630136986356,-0.027027027027026973
2012-06-04,18.0,-0.005524861878453136,0.004846116979808181,0.00679678269374833,0.00919360469925135,18.0,-0.008264462809917328,-0.019073569482288888,-0.027027027027026973
2012-06-05,18.0,0.0,0.002637363272988031,0.006779121470335464,0.009193737381271485,17.9,-0.011049723756906271,-0.020519835841313228,-0.03504043126684653
2012-06-06,17.9,-0.005555555555555647,0.002750888144670392,0.0067950794526697245,0.009199076902698689,17.75,-0.01388888888888884,-0.022038567493112837,-0.04054054054054057
2012-06-07,17.75,-0.008379888268156388,0.0031818819812713247,0.0069553612599217,0.009217990931680273,17.55,-0.02499999999999991,-0.0303867403314918,-0.05135135135135127
2012-06-08,17.55,-0.011267605633802802,0.004175190217173223,0.007327916805273519,0.009236122249179574,17.55,-0.019553072625698165,-0.02499999999999991,-0.0383561643835616
2012-06-11,17.55,0.0,0.0050251099800144965,0.007262017477831786,0.009236122249179574,17.525,-0.012676056338028263,-0.026388888888889017,-0.04495912806539526
2012-06-12,17.525,-0.0014245014245015675,0.004697594404322426,0.007259697263624099,0.009186221669051954,17.025,-0.02991452991453003,-0.0488826815642458,-0.06839945280437754
2012-06-13,17.025,-0.02853067047075608,0.011414080504873038,0.009416016794303069,0.009364182498247551,17.025,-0.02991452991453003,-0.04084507042253527,-0.06198347107438018
2012-06-14,17.025,0.0,0.012279289689311232,0.007795312581544371,0.009362729595861536,16.825,-0.0399429386590584,-0.04131054131054135,-0.07044198895027631
2012-06-15,16.825,-0.011747430249632873,0.01231065670626736,0.007529107107499466,0.009382621662223421,16.95,-0.004405286343612258,-0.03418803418803429,-0.05833333333333335
2012-06-18,16.95,0.007429420505200568,0.013913092506618777,0.007813370430654377,0.009391596805791599,16.75,-0.01615271659324513,-0.04422253922967179,-0.06944444444444442
2012-06-19,16.75,-0.01179941002949847,0.013672355764174695,0.00788420061159273,0.009423747741648943,16.2,-0.03714710252600295,-0.048458149779735615,-0.0949720670391061
2012-06-20,16.2,-0.032835820895522394,0.015258863514625326,0.009904546731912324,0.009650171084594806,15.95,-0.05899705014749268,-0.06314243759177673,-0.10140845070422544
2012-06-21,15.95,-0.015432098765432056,0.01431494763278152,0.009875060166310182,0.00970131131556913,15.65,-0.06567164179104479,-0.06983655274888556,-0.10826210826210825
2012-06-22,15.65,-0.018808777429467072,0.014522460836778328,0.010136776178452257,0.009777770649233726,15.65,-0.033950617283950546,-0.07669616519174038,-0.10826210826210825
2012-06-25,15.65,0.0,0.011885379008951645,0.010136776178452257,0.009774428873793546,15.35,-0.037617554858934144,-0.08358208955223878,-0.12410841654778881
2012-06-26,15.35,-0.019169329073482455,0.011724959337825025,0.010366322553743857,0.00984944537897547,15.35,-0.019169329073482455,-0.05246913580246915,-0.09838472834067546
2012-06-27,15.35,0.0,0.009859677383953878,0.01007072983144599,0.009847461810535444,15.25,-0.025559105431309903,-0.043887147335423204,-0.10425844346549185
2012-06-28,15.25,-0.006514657980456029,0.009588441425042032,0.010032421590578622,0.00984549716226747,14.95,-0.026058631921824116,-0.04472843450479236,-0.11144130757800896
2012-06-29,14.95,-0.019672131147541072,0.00981658288248151,0.010311177315986627,0.00992570881352634,14.9,-0.02931596091205202,-0.04792332268370603,-0.12094395280235981
2012-07-02,14.9,-0.0033444816053510573,0.00913417432660652,0.010293701506470751,0.00992843539193246,14.7,-0.0360655737704918,-0.04234527687296419,-0.12238805970149258
2012-07-03,14.7,-0.0134228187919464,0.007933794373263817,0.010298128507347192,0.009965826013846291,14.55,-0.026755852842809236,-0.05211726384364812,-0.10185185185185175
2012-07-04,14.55,-0.010204081632652962,0.006319734642622488,0.010063220749708616,0.009984740952695055,14.5,-0.02684563758389269,-0.049180327868852514,-0.09090909090909083
2012-07-05,14.5,-0.003436426116838587,0.0069405080486516545,0.010120817693715077,0.009985178493504417,14.3,-0.027210884353741416,-0.04347826086956508,-0.08626198083067094
2012-07-06,14.3,-0.013793103448275779,0.005167095739392337,0.010148222823925824,0.01002134186875465,14.15,-0.027491408934707917,-0.05033557046979864,-0.09584664536741216
2012-07-09,14.15,-0.010489510489510523,0.004156404186581959,0.01014550881160692,0.010043156592627557,14.15,-0.024137931034482696,-0.03741496598639449,-0.07817589576547224
2012-07-10,14.15,0.0,0.005669638607643034,0.01014550881160692,0.010037583150165395,13.8,-0.034965034965035,-0.05154639175257736,-0.10097719869706834
2012-07-11,13.8,-0.02473498233215543,0.009664665223927163,0.010414503000527077,0.010153469727595276,13.75,-0.028268551236749095,-0.051724137931034475,-0.09836065573770492
2012-07-12,13.75,-0.0036231884057971175,0.009630886978685171,0.009746409877382683,0.01015352754841143,13.65,-0.035335689045936425,-0.045454545454545525,-0.08695652173913038
2012-07-13,13.65,-0.0072727272727272085,0.009519070614351999,0.009496478346745149,0.01016125986895932,14.1,0.021739130434782483,-0.0035335689045936647,-0.05369127516778527
2012-07-16,14.1,0.03296703296703285,0.020995508057884013,0.013396539482868876,0.010371940215740574,14.0,0.018181818181818077,-0.010600706713780994,-0.04761904761904756
2012-07-17,14.0,-0.007092198581560294,0.02118919415089511,0.012910355104861097,0.010381199544913754,14.05,0.029304029304029422,0.018115942028985588,-0.03436426116838487
2012-07-18,14.05,0.0035714285714285587,0.016934259836114976,0.013175789470078799,0.010353830572783015,14.05,-0.0035460992907800915,0.02181818181818196,-0.03103448275862064
2012-07-19,14.05,0.0,0.01661655101432405,0.012009302683804492,0.010351449289306558,14.075,0.005357142857142838,0.031135531135531025,-0.01573426573426584
2012-07-20,14.075,0.00177935943060481,0.01547609339187696,0.011970039602204979,0.010352058714185918,13.9,-0.01067615658362997,-0.014184397163120477,-0.017667844522968212
2012-07-23,13.9,-0.01243339253996445,0.006719835267734576,0.011703336936003216,0.010360107910887945,13.85,-0.014234875444839923,-0.010714285714285787,-0.021201413427561877
2012-07-24,13.85,-0.003597122302158362,0.006337161191295358,0.011643973004737447,0.010362464262444398,13.8,-0.019538188277086976,-0.017793594306049876,0.0
2012-07-25,13.8,-0.0036101083032490378,0.005475458714945856,0.011234362878219769,0.010355197274461336,13.55,-0.025179856115107868,-0.03558718861209964,-0.014545454545454528
2012-07-26,13.55,-0.018115942028985477,0.007953663147033252,0.011523347630077055,0.010414894629533239,13.55,-0.02166064981949456,-0.03730017761989335,-0.0073260073260073
2012-07-27,13.55,0.0,0.007477251060971181,0.011592298842276685,0.010376968911643804,13.525,-0.019927536231884035,-0.026978417266187105,-0.04078014184397161
2012-07-30,13.525,-0.0018450184501844769,0.007244679049746318,0.011150657061904969,0.010367760760843732,13.55,0.0,-0.02166064981949456,-0.03214285714285714
2012-07-31,13.55,0.001848428835489857,0.00796345406446467,0.011239444144098087,0.010366034778097341,13.55,0.0,-0.018115942028985477,-0.03558718861209964
2012-08-01,13.55,0.0,0.008206634165878992,0.011084410223273115,0.010360499109719479,13.35,-0.012939001848428888,-0.014760147601476148,-0.04982206405693956
2012-08-02,13.35,-0.014760147601476148,0.0067292362271904205,0.01125896296647,0.010382225346955121,13.05,-0.03690036900368998,-0.03690036900368998,-0.0728241563055061
2012-08-03,13.05,-0.022471910112359494,0.010635730430655669,0.011953593819727744,0.010473762319819106,13.1,-0.03321033210332114,-0.03142329020332724,-0.05755395683453246
2012-08-06,13.1,0.003831417624520883,0.01163869348861252,0.011919363518858634,0.010476846153336028,13.15,-0.014981273408239626,-0.029520295202952074,-0.050541516245487306
2012-08-07,13.15,0.003816793893129722,0.012010990662717424,0.011944576278733576,0.010472248920178173,13.15,0.00766283524904221,-0.029520295202952074,-0.047101449275362306
2012-08-08,13.15,0.0,0.012010990662717424,0.011944576278733576,0.010469538663591576,13.05,-0.003816793893129722,-0.022471910112359494,-0.03690036900368998
2012-08-10,13.05,-0.0076045627376425395,0.011084430678731046,0.010960245137600886,0.010469470040378483,13.0,-0.011406844106463865,-0.003831417624521105,-0.040590405904059046
2012-08-13,13.0,-0.003831417624521105,0.0049721065333633825,0.01096131069832428,0.01046582571869699,13.0,-0.011406844106463865,-0.007633587786259555,-0.038817005545286554
2012-08-14,13.0,0.0,0.004343577171436031,0.010921460551573442,0.010463051792003974,13.0,-0.003831417624521105,-0.011406844106463865,-0.040590405904059046
2012-08-15,13.0,0.0,0.003404144755862771,0.007408447521399956,0.010447950411034754,13.4,0.030769230769230882,0.019011406844106515,-0.011070110701107083
2012-08-16,13.4,0.030769230769230882,0.015366357597963332,0.010526655934084564,0.010576881964789474,13.3,0.023076923076923217,0.019157088122605304,-0.0037453183520598232
2012-08-17,13.3,-0.007462686567164201,0.015339987800688777,0.01050839177490364,0.010580590233723422,13.4,0.030769230769230882,0.030769230769230882,0.026819923371647514
2012-08-21,13.4,0.007518796992481258,0.014738802776955814,0.010725694080442263,0.010583344598572278,13.35,-0.003731343283582156,0.026923076923076827,0.01908396946564883
2012-08-22,13.35,-0.003731343283582156,0.015215744635772107,0.010690861846178663,0.010582648156347364,13.375,0.005639097744360777,0.028846153846153744,0.017110266159695797
2012-08-23,13.375,0.0018726591760300781,0.01507137926397616,0.0104772943047865,0.01057447806842471,13.275,-0.009328358208955279,-0.009328358208955279,0.009505703422053147
2012-08-24,13.275,-0.00747663551401867,0.006487162477757457,0.010544926640211293,0.010563732315252821,13.225,-0.009363295880149836,-0.005639097744360999,0.013409961685823646
2012-08-27,13.225,-0.0037664783427495685,0.0058697219067265485,0.010546201976190857,0.01056008481643316,13.075,-0.02242990654205612,-0.02425373134328368,0.005769230769230749
2012-08-28,13.075,-0.011342155009451793,0.004915773735309229,0.010122829265892233,0.010561888271452836,13.0,-0.020715630885122405,-0.02621722846441943,0.0
2012-08-29,13.0,-0.005736137667303964,0.004879390288397775,0.010153444796080742,0.010565518015689286,13.0,-0.017013232514177634,-0.028037383177570097,0.0
2012-08-30,13.0,0.0,0.0042194128651138665,0.010162126975338437,0.0105562383513585,13.1,0.0019120458891013214,-0.013182674199623379,-0.022388059701492602
2012-08-31,13.1,0.007692307692307665,0.0070765149265294295,0.010346369594488728,0.010536313103662468,12.95,-0.0038461538461539435,-0.020793950850661602,-0.026315789473684292
2012-09-03,12.95,-0.011450381679389388,0.008139406592061091,0.010559769648172934,0.01054415082385684,12.95,-0.0038461538461539435,-0.009560229445506718,-0.03358208955223885
2012-09-04,12.95,0.0,0.007161670590501889,0.010158683185487936,0.010543224939600238,12.9,-0.015267175572518998,-0.007692307692307665,-0.0337078651685393
2012-09-05,12.9,-0.0038610038610037423,0.006956653642385798,0.008970690262868612,0.010525313285806382,12.8,-0.011583011583011449,-0.01538461538461533,-0.04299065420560744
2012-09-06,12.8,-0.007751937984496138,0.007382904340804758,0.009046041318767075,0.010524879016544746,12.7,-0.019305019305019266,-0.03053435114503822,-0.043314500941619705
2012-09-07,12.7,-0.007812500000000111,0.004372727824706034,0.009088168949906838,0.01050053331565695,12.55,-0.02713178294573637,-0.030888030888030826,-0.051039697542533013
2012-09-10,12.55,-0.011811023622047112,0.004483078562764157,0.009344884848134045,0.010513170541673864,12.55,-0.01953125,-0.030888030888030826,-0.04015296367112797
2012-09-11,12.55,0.0,0.004483078562764157,0.009271229724532237,0.010512141624197774,12.5,-0.015748031496062964,-0.03100775193798455,-0.038461538461538436
2012-09-12,12.5,-0.003984063745020028,0.004467011742634626,0.0092729467937849,0.010504185984466254,12.5,-0.003984063745020028,-0.0234375,-0.038461538461538436
2012-09-13,12.5,0.0,0.005122122678055338,0.0092729467937849,0.010478758451188924,12.5,-0.003984063745020028,-0.015748031496062964,-0.04580152671755722
2012-09-14,12.5,0.0,0.005135077553900215,0.0092729467937849,0.010478758451188924,13.325,0.06599999999999984,0.06175298804780871,0.02895752895752901
2012-09-17,13.325,0.06599999999999984,0.03001115415144849,0.016122221490957444,0.011297024895889986,13.25,0.06000000000000005,0.055776892430278835,0.02316602316602312
2012-09-18,13.25,-0.0056285178236397115,0.030690571782492026,0.016085538236435853,0.01111779204322161,13.3,0.06400000000000006,0.06400000000000006,0.03100775193798455
2012-09-19,13.3,0.0037735849056603765,0.029912381340089975,0.01601792446153644,0.011116807290594924,13.25,-0.0056285178236397115,0.06000000000000005,0.03515625
2012-09-20,13.25,-0.003759398496240629,0.03035937844750137,0.01601823149094164,0.01111754219116847,13.1,-0.01132075471698113,0.04800000000000004,0.03149606299212593
2012-09-21,13.1,-0.01132075471698113,0.03186981160030717,0.016189045091640063,0.011136258785853384,13.1,-0.015037593984962516,-0.016885553470919246,0.043824701195219085
2012-09-24,13.1,0.0,0.005719556186729067,0.016118508188423725,0.011133680277079094,13.1,-0.01132075471698113,-0.01132075471698113,0.043824701195219085
2012-09-25,13.1,0.0,0.005721992880044126,0.016101433811339654,0.011133309587002019,13.05,-0.003816793893129722,-0.018796992481203034,0.04400000000000004
2012-09-26,13.05,-0.003816793893129722,0.004621730142764947,0.015926960310666483,0.011130739388316865,13.0,-0.007633587786259555,-0.018867924528301883,0.040000000000000036
2012-09-27,13.0,-0.003831417624521105,0.004621764489782304,0.015897905938380533,0.011115056710578594,13.0,-0.007633587786259555,-0.007633587786259555,0.040000000000000036
2012-09-28,13.0,0.0,0.0020945553676363056,0.015897905938380533,0.011112441802351583,12.975,-0.005747126436781658,-0.009541984732824416,-0.026266416510318913
2012-10-01,12.975,-0.0019230769230769162,0.001912066225649028,0.015806999928240802,0.01109563406498632,12.925,-0.005769230769230749,-0.013358778625954137,-0.024528301886792447
2012-10-02,12.925,-0.0038535645472060898,0.0017139519872322187,0.01562595323937459,0.01109328951896106,12.925,-0.005769230769230749,-0.009578544061302652,-0.02819548872180455
2012-10-03,12.925,0.0,0.0019212616734319613,0.01562595323937459,0.011089795610678086,12.925,-0.0038535645472060898,-0.005769230769230749,-0.024528301886792447
2012-10-04,12.925,0.0,0.001722952932926076,0.015600699984579875,0.011087150843885835,12.775,-0.011605415860735047,-0.017307692307692246,-0.024809160305343414
2012-10-05,12.775,-0.011605415860735047,0.004816811145882562,0.01572115417733697,0.011106474573112625,12.825,-0.007736943907156735,-0.011560693641618491,-0.020992366412213803
2012-10-08,12.825,0.003913894324853118,0.00587784831534928,0.015637058918975127,0.01110740270229139,12.825,-0.007736943907156735,-0.007736943907156735,-0.020992366412213803
2012-10-09,12.825,0.0,0.00587733667104687,0.015379431326728662,0.011097572791761616,12.825,0.003913894324853118,-0.007736943907156735,-0.017241379310344973
2012-10-10,12.825,0.0,0.00587733667104687,0.015379431326728662,0.011065478800213326,12.875,0.003898635477582957,-0.003868471953578423,-0.009615384615384581
2012-10-11,12.875,0.003898635477582957,0.006370369058059687,0.015344241464177628,0.011049078257582085,12.875,0.003898635477582957,0.007827788649706457,-0.009615384615384581
2012-10-12,12.875,0.0,0.0021395562034212715,0.015344241464177628,0.011037849390421947,12.875,0.003898635477582957,0.003898635477582957,-0.0077071290944122905
2012-10-15,12.875,0.0,0.0017435227894734436,0.015344241464177628,0.011002148140423074,13.375,0.03883495145631066,0.042884990253411415,0.03481624758220492
2012-10-16,13.375,0.03883495145631066,0.017015587873724373,0.009768115789356678,0.01128320826398183,13.5,0.04854368932038833,0.052631578947368585,0.044487427466150864
2012-10-17,13.5,0.009345794392523255,0.01634200335148604,0.009865673985863141,0.009562918786427845,13.5,0.04854368932038833,0.04854368932038833,0.044487427466150864
2012-10-18,13.5,0.0,0.016816810587410275,0.009845752223356244,0.009558944972127746,13.45,0.005607476635513864,0.044660194174757306,0.05283757338551842
2012-10-19,13.45,-0.0037037037037037646,0.01741818943640681,0.009844482430164139,0.009544433479722286,13.45,-0.0037037037037037646,0.044660194174757306,0.04873294346978563
2012-10-22,13.45,0.0,0.01741818943640681,0.009452063128021366,0.009540177776456693,13.475,-0.0018518518518518823,0.007476635514018559,0.050682261208577106
2012-10-23,13.475,0.0018587360594795044,0.004828656990027261,0.009448001954745351,0.009540661609776678,13.475,0.0018587360594795044,-0.0018518518518518823,0.050682261208577106
2012-10-24,13.475,0.0,0.0020304888415102265,0.009448001954745351,0.009540173077210548,13.45,0.0,-0.0037037037037037646,0.044660194174757306
2012-10-25,13.45,-0.0018552875695733162,0.002114003021521203,0.00940357973298799,0.009535708818314611,13.35,-0.00927643784786647,-0.0074349442379182396,0.03689320388349504
2012-10-29,13.35,-0.0074349442379182396,0.0035752608896075957,0.009537276343157331,0.009521452395369627,13.35,-0.00927643784786647,-0.0074349442379182396,0.03689320388349504
2012-10-30,13.35,0.0,0.0035752608896075957,0.009537276343157331,0.009520866300152288,13.3,-0.011152416356877248,-0.01298701298701288,-0.005607476635513975
2012-10-31,13.3,-0.0037453183520598232,0.003112988265019875,0.009576356924116451,0.009522284447457457,13.325,-0.0018726591760299671,-0.011131725417439675,-0.012962962962963065
2012-11-01,13.325,0.001879699248120259,0.003584360636738787,0.00950589997916716,0.009514330963115313,13.45,0.0074906367041198685,0.0,-0.0037037037037037646
2012-11-02,13.45,0.009380863039399667,0.006341103539572232,0.009651453531174586,0.00953184316240571,13.55,0.018796992481203034,0.014981273408239737,0.0074349442379182396
2012-11-05,13.55,0.0074349442379182396,0.005388368044285359,0.009712851934853703,0.009546230902629061,13.6,0.020637898686679312,0.01872659176029967,0.011152416356877248
2012-11-06,13.6,0.0036900369003689537,0.005122607738561481,0.00917704328787385,0.009541214917806724,13.6,0.011152416356877248,0.022556390977443552,0.00927643784786647
2012-11-07,13.6,0.0,0.0038796300687261383,0.009197781130178781,0.009522144836068617,13.6,0.0036900369003689537,0.020637898686679312,0.00927643784786647
2012-11-08,13.6,0.0,0.004266070511111383,0.009197781130178781,0.00952155209255393,13.7,0.007352941176470562,0.018587360594795488,0.018587360594795488
2012-11-09,13.7,0.007352941176470562,0.003697086335130287,0.009224285782402482,0.009535029931447512,13.8,0.014705882352941346,0.01845018450184499,0.03370786516853941
2012-11-12,13.8,0.007299270072992803,0.0036631218390603053,0.009267144303571676,0.009525117651111222,13.85,0.018382352941176405,0.018382352941176405,0.03745318352059934
2012-11-14,13.85,0.0036231884057971175,0.0036631453443429864,0.009235340899897209,0.009523910165383205,13.95,0.018248175182481674,0.025735294117646967,0.04887218045112762
2012-11-15,13.95,0.0072202166064980755,0.0032633885724200388,0.009232066044701294,0.009531742023018064,14.6,0.05797101449275344,0.07352941176470584,0.0956848030018762
2012-11-16,14.6,0.04659498207885315,0.01805744715289886,0.010734745208715672,0.009724950373634524,14.7,0.06137184115523464,0.07299270072992692,0.09293680297397766
2012-11-19,14.7,0.006849315068493178,0.018108043232332435,0.010689046408640985,0.009734000064637708,14.75,0.057347670250896154,0.06884057971014479,0.088560885608856
2012-11-20,14.75,0.003401360544217802,0.018563889042379746,0.010649248103823764,0.009737287032194793,14.75,0.010273972602739656,0.06498194945848379,0.08455882352941169
2012-11-21,14.75,0.0,0.01911033099737955,0.010540557991521607,0.009732175551890125,14.95,0.017006802721088343,0.07168458781362008,0.09926470588235281
2012-11-22,14.95,0.013559322033898313,0.018855090197200716,0.010668552742859985,0.009773077945805054,15.1,0.023728813559322104,0.03424657534246567,0.11029411764705888
2012-11-23,15.1,0.010033444816053505,0.005336943877592426,0.010693465280807127,0.009795748082412853,15.1,0.023728813559322104,0.027210884353741527,0.10218978102189791
2012-11-26,15.1,0.0,0.006131025601255047,0.010693465280807127,0.009795748082412853,15.25,0.02006688963210701,0.03389830508474567,0.10507246376811596
2012-11-27,15.25,0.009933774834437026,0.006292839420604006,0.010597609135503774,0.009816765336071823,15.35,0.01655629139072845,0.04067796610169494,0.10830324909747291
2012-11-28,15.35,0.006557377049180246,0.00512006340083512,0.010137174709661113,0.009818966759247916,15.55,0.0298013245033113,0.04013377926421424,0.11469534050179231
2012-11-29,15.55,0.013029315960912058,0.004980204919485587,0.010104155244893737,0.00985275089038791,15.85,0.03934426229508192,0.04966887417218535,0.08561643835616439
2012-11-30,15.85,0.019292604501607746,0.007195546065402174,0.01009129634902156,0.009929320882300073,15.95,0.039087947882736174,0.056291390728476776,0.08503401360544216
2012-12-03,15.95,0.006309148264984188,0.005379596869201023,0.009993245768284269,0.009928548860596402,16.15,0.03858520900321527,0.05901639344262288,0.09491525423728797
2012-12-04,16.15,0.012539184952978122,0.005373720727120575,0.010028564844071892,0.009959835319142896,16.2,0.02208201892744488,0.055374592833876246,0.09830508474576272
2012-12-05,16.2,0.003095975232198178,0.006317129817745117,0.0101024387861606,0.009960534717212016,16.25,0.018808777429467183,0.045016077170418,0.08695652173913038
2012-12-06,16.25,0.0030864197530864335,0.006990003302709845,0.010117922969948977,0.009952516358515285,16.3,0.009287925696594534,0.028391167192429068,0.07947019867549665
2012-12-07,16.3,0.0030769230769231992,0.0041111739250773455,0.01000944997890875,0.00995457827490883,16.25,0.0030864197530864335,0.018808777429467183,0.07615894039735105
2012-12-10,16.25,-0.0030674846625767804,0.005591263651602113,0.010164060744504747,0.009952656594574389,16.25,0.0,0.006191950464396356,0.06557377049180335
2012-12-11,16.25,0.0,0.002753189384028732,0.010333014491422684,0.009952656594574389,16.35,0.0030674846625766694,0.0092592592592593,0.06514657980456029
2012-12-12,16.35,0.006153846153846176,0.003505756735274016,0.010341088647449724,0.009960509404003023,16.35,0.006153846153846176,0.006153846153846176,0.05144694533762073
2012-12-13,16.35,0.0,0.0035053361082764876,0.010450156891108169,0.009953774470864141,16.225,-0.0015384615384614886,-0.004601226993865004,0.023659305993690927
2012-12-14,16.225,-0.007645259938837912,0.005039160970878508,0.0109938288485515,0.009963549341985836,16.8,0.02752293577981657,0.03384615384615386,0.05329153605015691
2012-12-17,16.8,0.035439137134052334,0.01674636287904706,0.00910643614223971,0.01020095903832619,16.85,0.030581039755351647,0.03692307692307706,0.04334365325077427
2012-12-18,16.85,0.0029761904761904656,0.01649571830915091,0.009143363906332571,0.01018707273677944,16.95,0.04468412942989208,0.0366972477064218,0.04629629629629628
2012-12-19,16.95,0.005934718100890191,0.01650009673689938,0.009116270368989217,0.010186725961191022,17.05,0.014880952380952328,0.042813455657492394,0.04923076923076919
