Date,displace_ratio_20,displace_ratio_40,displace_ratio_60,zero_crossings_10,zero_crossings_20,zero_crossings_40,zero_crossings_60,y_n1,y_n5,y_n10,y_n20,y_label_n1,y_label_n5,y_label_n10,y_label_n20,hurst_simplify_random_walk,hurst_notsimplify_random_walk,hurst_simplify_price,hurst_notsimplify_price,hurst_simplify_change,hurst_notsimplify_change,mom_5d,mom_20d,mom_90d,mom_150d
2018-04-19,0.6923076923076932,-0.26785714285714296,-0.4628099173553717,0.1,0.05,0.025,0.05,0.006622540760493401,0.05808083803596853,0.07054205847378059,0.15652091084922137,True,True,True,True,0.4301178555393319,0.640396148646711,0.5801772742557388,0.6528572725252846,0.039879108167752975,1.019916060178117,0.04068357663644373,0.04762804898925488,-0.2893418238701453,0.09398215836080581
2018-04-20,0.7777777777777796,-0.24561403508771948,-0.4508196721311474,0.1,0.05,0.025,0.05,0.0065789710980421745,0.07009237682036806,0.06391951771328719,0.17237122594078658,True,True,True,True,0.41198835884829976,0.6409707352697058,0.5642147614256502,0.6538984695951005,0.08392243347315155,1.0142049347738322,0.04040953833787664,0.06828590786613153,-0.2876820724517808,0.07182573457125563
2018-04-23,0.7931034482758637,-0.22413793103448298,-0.4390243902439023,0.1,0.05,0.025,0.05,0.05112934652260437,0.06964839428984204,0.057340546615245014,0.1823215567939549,True,True,True,True,0.3886208358991317,0.6285082464287475,0.5413328883455293,0.642088428369305,0.10674440203334754,1.0067111004431064,0.0032840752011900065,0.0784047056692978,-0.29095539779675006,-0.003273325344969269
2018-04-24,0.8666666666666678,-0.07575757575757579,-0.3615384615384615,0.3,0.05,0.05,0.05,0.0,0.018519047767237673,0.01238405919972152,0.13119221027135053,False,True,True,True,0.39338111617969396,0.6257754965670087,0.5456389244432044,0.641110780323484,0.11661154699801014,1.0114191522477904,0.054413421723794375,0.12953405219190217,-0.2688135881473981,0.0478560211776351
2018-04-25,0.8666666666666678,-0.061538461538461355,-0.3615384615384615,0.1,0.05,0.05,0.05,-0.006250020345171414,0.006211200092640645,0.01238405919972152,0.152814674284516,False,True,True,True,0.42907072389042283,0.653115359528206,0.5780929303581935,0.6690323319148557,0.11265580303959696,1.0108089785371286,0.054413421723794375,0.12953405219190217,-0.2688135881473981,0.04134134015644131
2018-04-26,0.7826086956521738,-0.10937499999999992,-0.3565891472868218,0.1,0.05,0.05,0.05,0.018634079544892934,0.01246122043781206,0.03692727259221851,0.18022950582173092,True,True,True,True,0.4813147838116223,0.6619533147571105,0.6288100753751206,0.6797765368002404,0.12284311205729605,1.0202314682963636,0.05808083803596853,0.12328403184673076,-0.2939320927969522,0.035091319811269894
2018-04-27,0.8076923076923077,-0.10937499999999992,-0.32575757575757575,0.1,0.05,0.05,0.08333333333333333,0.006134988567516153,-0.006172859107080875,0.018293193047325573,0.16159542627683798,True,False,True,True,0.4711807415497949,0.6445118821990918,0.6210707497775267,0.6623623487669342,0.11237519681247378,1.0299662549764939,0.07009237682036806,0.1383782846864996,-0.28460040591437297,0.04082199452025481
2018-04-30,0.8113207547169813,-0.14516129032258043,-0.3157894736842104,0.1,0.05,0.05,0.08333333333333333,0.0,-0.012307847674597028,0.01215820447980942,0.1502110818231781,False,False,True,True,0.441003412155297,0.6454231229433766,0.5929087490389484,0.6617685115531217,0.07854048051731435,1.0484526807942616,0.06964839428984204,0.14451327325401575,-0.2830843632031512,0.04056718498900036
2018-05-02,0.8113207547169813,-0.16393442622950827,-0.351351351351351,0.1,0.15,0.05,0.05,-0.012307847674597028,-0.006134988567516153,0.04485056616535177,0.1502110818231781,False,False,True,True,0.4536137178079881,0.6593120828363371,0.6026527121274594,0.6751818884718044,0.05298344232128182,1.065647045259544,0.018519047767237673,0.14098593273604743,-0.2945392421779176,0.0030627895305457287
2018-05-03,0.678571428571427,-0.1904761904761909,-0.3984374999999999,0.1,0.05,0.05,0.08333333333333333,0.0,0.006172859107080875,0.07455015655181763,0.17299022936507047,False,True,True,True,0.44282844910263347,0.6460388531116839,0.595161193195202,0.6628400695656629,-0.04945797217230327,1.0464286842342572,0.006211200092640645,0.1286780850614504,-0.31591744682247924,-0.009245058144051299
2018-05-04,0.678571428571427,-0.1999999999999999,-0.3984374999999999,0.3,0.05,0.05,0.08333333333333333,0.0,0.024466052154406448,0.08597885237544078,0.18335301640061674,False,True,True,True,0.44210044463653936,0.6450350215606484,0.5904972138228165,0.6626548225751555,-0.0019657158916174533,1.0423017783065482,0.01246122043781206,0.12516314295400588,-0.31591744682247924,-0.01536128516148727
2018-05-07,0.678571428571427,-0.1999999999999999,-0.3984374999999999,0.1,0.05,0.05,0.08333333333333333,0.0,0.024466052154406448,0.10845170822749939,0.19615728864660475,False,True,True,True,0.4287248239918687,0.6363522377770088,0.579261001158884,0.6553117482901673,0.032500940080757816,1.029769427608774,-0.006172859107080875,0.12516314295400588,-0.3249062713909123,-0.03945883674054773
2018-05-08,0.6538461538461523,-0.1999999999999999,-0.39607843137254883,0.2,0.05,0.1,0.03333333333333333,0.006172859107080875,0.024466052154406448,0.12498101017870988,0.20123344167846557,True,True,True,True,0.3902465545171948,0.622261835181026,0.5404172510085943,0.6417074969018812,0.042101207723701704,1.027792705002171,-0.012307847674597028,0.12516314295400588,-0.3271409091923285,-0.05129329438755059
2018-05-09,0.6666666666666653,-0.12605042016806708,-0.3754940711462448,0.3,0.05,0.1,0.06666666666666667,0.0,0.05098555473286792,0.11880815107162901,0.20262682295470036,False,True,True,True,0.39777525744819825,0.6298884010235768,0.5475473737844944,0.6494638391104928,0.07072105803778302,1.049640531842486,-0.006134988567516153,0.1173984942173052,-0.32096805008524765,-0.04512043528046972
2018-05-10,0.6666666666666653,-0.06306306306306322,-0.3754940711462448,0.3,0.05,0.1,0.03333333333333333,0.018293193047325573,0.06837729744473675,0.14043061508479449,0.20763936477824485,True,True,True,True,0.4034226427127009,0.6356707854379937,0.5546688504361595,0.6556309734253056,0.0347920762243118,1.041837451479536,0.006172859107080875,0.1173984942173052,-0.32096805008524765,-0.04512043528046972
2018-05-11,0.6896551724137917,0.04504504504504498,-0.34362934362934333,0.3,0.05,0.1,0.03333333333333333,0.0,0.061512800221034336,0.1433022332295124,0.19929650258408715,False,True,True,True,0.43933071238311927,0.6301806312877568,0.590066157317267,0.6519321454785163,0.0694082088458971,1.0449421449395733,0.024466052154406448,0.13569168726463077,-0.3026748570379221,-0.03269236168554235
2018-05-14,0.5999999999999988,0.3488372093023249,-0.34362934362934333,0.2,0.05,0.075,0.03333333333333333,0.0,0.08398565607309294,0.1433022332295124,0.20423478422466967,False,True,True,True,0.43579366509662276,0.6157042847587425,0.5864290789561232,0.6373082114128892,0.09519216975997627,1.0517228687071065,0.024466052154406448,0.12879510820557027,-0.3026748570379221,-0.03852328199633526
2018-05-15,0.5999999999999988,0.3488372093023249,0.04938271604938293,0.2,0.15,0.075,0.03333333333333333,0.03269236168554235,0.10051495802430344,0.13805287734336869,0.238136335900351,True,True,True,True,0.4015607382488345,0.6168883058929334,0.5529187508767568,0.6405744291257993,0.07917847244479825,1.0660110471818622,0.024466052154406448,0.08509067397084147,-0.3026748570379221,-0.05008410439741118
2018-05-16,0.6785714285714275,0.5164835164835159,0.09941520467836265,0.1,0.05,0.025,0.03333333333333333,0.01739174271186883,0.06782259633876109,0.10536051565782634,0.2920584470515797,True,True,True,True,0.40808415275451915,0.6407060140630725,0.5549475761287144,0.6650326115029301,0.08489497329505077,1.0841521162821732,0.05098555473286792,0.11778303565638382,-0.2744368457017603,-0.01739174271186883
2018-05-17,0.796610169491523,0.6853932584269653,0.1149425287356321,0.1,0.15,0.025,0.03333333333333333,0.011428695823623158,0.07205331764005773,0.09844007281325284,0.2481164722455902,True,True,True,True,0.38983079601498594,0.6311237092828982,0.5369246439143879,0.6564878452615173,0.048180717297692376,1.080387398447022,0.06837729744473675,0.13517477836825265,-0.2614797000577571,0.0
2018-05-18,0.803278688524588,0.7752808988764033,0.11999999999999998,0.1,0.15,0.025,0.03333333333333333,0.022472855852058604,0.08178943300847807,0.09737416402517596,0.24116205681688774,True,True,True,True,0.37696344628384143,0.6217947014279359,0.5247664583045542,0.6480021085841284,0.021627217451423583,1.0450378233913613,0.061512800221034336,0.15652091084922137,-0.2544660224432507,0.011428695823623158
2018-05-21,0.8208955223880576,0.812499999999999,0.15846994535519107,0.1,0.05,0.025,0.03333333333333333,0.016529301951210496,0.05931657715641947,0.08770558041910537,0.21868920096482913,True,True,True,True,0.38710146309943433,0.66709520406973,0.5223094455454537,0.6902735431021346,0.09441731413590025,1.0458280074515507,0.08398565607309294,0.17237122594078658,-0.23857935944404884,0.03390155167568176
2018-05-22,0.789473684210524,0.823529411764705,0.18518518518518506,0.1,0.05,0.025,0.03333333333333333,0.0,0.03753791931906525,0.07625243149975569,0.1841413935109406,False,True,True,True,0.37448378455451253,0.6483891788795442,0.5140794468841587,0.6712741682340938,0.10231813648809199,1.0397129394366964,0.10051495802430344,0.1823215567939549,-0.23293155768037277,0.022100347000665987
2018-05-23,0.789473684210524,0.823529411764705,0.18518518518518506,0.1,0.05,0.025,0.03333333333333333,0.021622464013165477,0.03753791931906525,0.08381867188307135,0.1471001218305914,True,True,True,True,0.3712406760733144,0.657700225323556,0.5098560885541237,0.6830006259085182,0.15860294371283287,1.0626059048770056,0.06782259633876109,0.13119221027135053,-0.2415523007242797,0.022100347000665987
2018-05-24,0.8730158730158715,0.8363636363636355,0.2307692307692307,0.1,0.05,0.025,0.03333333333333333,0.021164811192043498,0.02638675517319511,0.06720874969345036,0.09676755193499442,True,True,True,True,0.40354956331431785,0.6772710391299116,0.5404670455771191,0.7011285756324975,0.12840454481947106,1.0567649449509717,0.07205331764005773,0.152814674284516,-0.22421249850311487,0.04932506656250135
2018-05-25,0.8769230769230755,0.8461538461538454,0.2462311557788946,0.1,0.05,0.025,0.03333333333333333,0.0,0.015584731016697884,0.055994269354574744,0.07560274074295092,False,True,True,True,0.43643480133421775,0.6996160427228385,0.5718661470629481,0.722598001843581,0.1331486098720196,1.0554108809346248,0.08178943300847807,0.18022950582173092,-0.09006082391818104,0.07612369547280107
2018-05-28,0.8730158730158715,0.8461538461538454,0.22279792746114,0.1,0.05,0.075,0.03333333333333333,-0.005249355886143725,0.028389003262685897,0.060932550995157264,0.07560274074295092,False,True,True,True,0.40882085564267323,0.6836542361999558,0.5495163652797741,0.7067917715189281,0.11544777095186391,1.0432937661187651,0.05931657715641947,0.16159542627683798,-0.09483410267083858,0.08178943300847807
2018-05-30,0.8153846153846132,0.8135593220338971,0.18518518518518506,0.1,0.05,0.075,0.06666666666666667,0.0,0.03871451218069044,0.10008345855698231,0.08085209662909465,False,True,True,True,0.4218144992119535,0.676980117709888,0.5609483634223853,0.7008783125102398,0.1368065051140643,1.062202850364357,0.03753791931906525,0.1502110818231781,-0.10483406131558004,0.07654007712233435
2018-05-31,0.9344262295081959,0.8135593220338971,0.17647058823529388,0.1,0.05,0.075,0.06666666666666667,0.010471299867295336,0.0462807525640061,0.18669793139375335,0.08085209662909465,True,True,True,True,0.44241303166578705,0.6715566402412206,0.5806380289920938,0.6961133383763587,0.13035650384108635,1.065932734443974,0.03753791931906525,0.1502110818231781,-0.10483406131558004,0.08223809823697215
2018-06-01,0.9384615384615377,0.818181818181817,0.19371727748691067,0.1,0.05,0.025,0.06666666666666667,0.010362787035546273,0.040821994520255256,0.14967639943233735,0.0752234212375873,True,True,True,True,0.432463910995043,0.6654571337541122,0.5703005966372483,0.6903787455630197,0.07724995665759163,1.0588538570836528,0.02638675517319511,0.17299022936507047,-0.09199028109465468,0.08134563945395268
2018-06-04,0.9420289855072456,0.8239999999999988,0.20618556701030913,0.1,0.05,0.025,0.03333333333333333,0.012804272245988013,0.04040953833787686,0.14378789279171178,0.06486063420204102,True,True,True,True,0.4316594921389718,0.6628837007266478,0.569347681107919,0.688349615572712,0.05057440165047814,1.0407320067553232,0.015584731016697884,0.18335301640061674,-0.062442253337759546,0.06660250535842271
2018-06-05,0.9459459459459452,0.8307692307692296,0.2261306532663315,0.1,0.05,0.025,0.03333333333333333,0.0050761530318608195,0.03254354773247137,0.13098362054572377,0.0568756483920021,True,True,True,True,0.41372822144918253,0.6655618875983288,0.5514040348919278,0.6906682426739131,0.06702589164678005,1.0353455972219323,0.028389003262685897,0.19615728864660475,-0.04963798109177153,0.07940677760441073
2018-06-06,0.9459459459459452,0.8281249999999989,0.23383084577114424,0.1,0.05,0.025,0.03333333333333333,0.007566240383315659,0.061368946376291866,0.10788896201118492,0.05179949536014128,True,True,True,True,0.40563571329530146,0.6427373916575734,0.5428693152386252,0.6671191711697313,0.08578930323670311,1.0367220663671135,0.03871451218069044,0.20123344167846557,-0.04456182805991071,0.07898841131863055
2018-06-07,0.9480519480519474,0.832061068702289,0.2959183673469384,0.1,0.05,0.025,0.06666666666666667,0.005012541823544492,0.14041717882974725,0.06328144994752005,0.04423325497682562,True,True,True,True,0.3988696418820077,0.6557666996817121,0.5364813269359904,0.6804425406981471,0.12879997124922854,1.0557508061866776,0.0462807525640061,0.20262682295470036,-0.036995587676595054,0.0865546517019462
2018-06-08,0.945205479452054,0.8345864661654124,0.3578947368421047,0.1,0.05,0.025,0.06666666666666667,0.009950330853167877,0.10885440491208209,0.029558802241544058,0.03922071315328113,True,True,True,True,0.3879007268711597,0.6508227564602258,0.5278585173620278,0.6745183825218619,0.08951737031706224,1.0533084985493755,0.040821994520255256,0.20763936477824485,-0.03681397312271617,0.06720874969345036
2018-06-11,0.9480519480519474,0.8370370370370359,0.41489361702127603,0.1,0.05,0.025,0.06666666666666667,0.00493828164058252,0.10337835445383492,0.01960847138837618,0.01960847138837618,True,True,True,True,0.4244648421404268,0.6769770819142139,0.5609098985935209,0.7004298814307829,0.09009525095865188,1.058239750171795,0.04040953833787686,0.19929650258408715,-0.026863642269548293,0.07715908054661824
2018-06-12,0.9493670886075942,0.8225806451612893,0.6363636363636356,0.1,0.05,0.025,0.016666666666666666,0.03390155167568132,0.0984400728132524,0.01467018974779366,-0.00493828164058252,True,True,True,False,0.3852499936834871,0.6592498491386272,0.5252894130930101,0.6820705200121354,0.0896063034233889,1.0632002095401596,0.03254354773247137,0.20423478422466967,-0.012240054894502084,0.08209736218720076
2018-06-13,0.9512195121951212,0.8405797101449265,0.6648044692737421,0.1,0.15,0.025,0.016666666666666666,0.08661447283677104,0.04652001563489305,-0.019231361927887658,-0.048790164169431716,True,True,False,False,0.414597447999573,0.6477524524619411,0.5537237458331051,0.6728819498887165,0.03280923857933837,1.055150014462029,0.061368946376291866,0.238136335900351,0.021661496781179235,0.11599891386288208
2018-06-14,0.9649122807017539,0.8749999999999991,0.7725118483412315,0.1,0.05,0.025,0.016666666666666666,-0.026550232094120663,-0.0771357288822272,-0.1058458347646587,-0.1607224449904927,False,False,False,False,0.46954394865189797,0.6756320830792173,0.5996131524394435,0.7006632215220605,0.07792087805168607,1.0721354328805521,0.14041717882974725,0.2920584470515797,0.10827596961795027,0.19994315814377428
2018-06-18,0.7704918032786887,0.7837837837837832,0.73953488372093,0.1,0.05,0.025,0.016666666666666666,0.004474280394920704,-0.07929560267053803,-0.07445297819475005,-0.16014769929963268,True,False,False,False,0.48678489046774115,0.6591884272223778,0.6151280568394757,0.6875382397844445,0.04671430969228752,1.064299660396254,0.10885440491208209,0.2481164722455902,0.06483751949530792,0.17339292604965362
2018-06-19,0.7586206896551725,0.7837837837837831,0.7746478873239432,0.1,0.05,0.025,0.016666666666666666,0.0,-0.08376988306545874,-0.07892725858967076,-0.16989903679539742,False,False,False,False,0.4835705785879751,0.6464686416998772,0.6103364397698835,0.6762135633419475,0.05370601825027612,1.0479709264413577,0.10337835445383492,0.24116205681688774,0.05270406349056822,0.14895586295015395
2018-06-20,0.7454545454545456,0.7814207650273217,0.783018867924528,0.1,0.05,0.025,0.016666666666666666,-0.01801850550267803,-0.08376988306545874,-0.07410797215372167,-0.16989903679539742,False,False,False,False,0.4703478856457116,0.6506658277845561,0.5987999660646414,0.679065160220795,0.09593882977294843,1.0430376035112214,0.0984400728132524,0.21868920096482913,0.05270406349056822,0.14378789279171178
2018-06-21,0.627118644067797,0.6799999999999996,0.7181818181818181,0.1,0.05,0.025,0.016666666666666666,-0.03704127168034921,-0.06575137756278071,-0.05608946665104364,-0.17014149042732862,False,False,False,False,0.4631322803218817,0.6439413504902328,0.5927255849811804,0.6731178833617057,0.08867621816484803,1.0404150098656757,0.04652001563489305,0.1841413935109406,0.03468555798789019,0.12576938728903375
2018-06-22,0.396825396825397,0.5392670157068059,0.6016949152542371,0.2,0.05,0.025,0.016666666666666666,-0.028710105882431503,-0.028710105882431503,-0.019048194970694432,-0.1308396009588111,False,False,False,False,0.44894373338984406,0.6491414469505543,0.5828499503821313,0.6761712750148046,0.11202820145788166,1.0445368612036783,-0.0771357288822272,0.1471001218305914,0.0,0.10169846605131205
2018-06-25,0.23076923076923103,0.4626865671641793,0.5241935483870969,0.2,0.05,0.025,0.016666666666666666,0.0,0.004842624475787982,0.00966191091173707,-0.08348714426709991,False,True,True,False,0.4718118744941897,0.6643662841902273,0.6045958151726156,0.6892632790137438,0.1347824974946248,1.0496107431698805,-0.07929560267053803,0.09676755193499442,-0.019231361927887658,0.06259865631974426
2018-06-26,0.23076923076923103,0.4461538461538463,0.522267206477733,0.2,0.05,0.025,0.016666666666666666,0.0,0.004842624475787982,0.0,-0.07298836016888055,False,True,False,False,0.5095776740151035,0.6837790784954042,0.6445212475293365,0.7037183827760867,0.133042791900344,1.038919226209108,-0.08376988306545874,0.07560274074295092,-0.019231361927887658,0.06259865631974426
2018-06-27,0.25000000000000056,0.4404145077720208,0.522267206477733,0.2,0.1,0.025,0.016666666666666666,0.0,0.00966191091173707,-0.01960847138837618,-0.057444005731079884,False,True,False,False,0.44792497672840326,0.6611297600822166,0.5962036244318939,0.6865858366935358,0.14757889288359938,1.039284148586254,-0.08376988306545874,0.07560274074295092,-0.019231361927887658,0.06259865631974426
2018-06-28,0.25000000000000056,0.4404145077720208,0.5203252032520327,0.1,0.1,0.025,0.016666666666666666,0.0,0.00966191091173707,-0.029558802241544058,-0.05231578936416037,False,True,False,False,0.4588568805649446,0.6510049091564066,0.6038349098516327,0.6784899865213487,0.13516566914504335,1.049899305180117,-0.06575137756278071,0.08085209662909465,-0.019231361927887658,0.06001800972625304
2018-06-29,0.22580645161290386,0.47089947089947143,0.5203252032520327,0.1,0.1,0.075,0.016666666666666666,0.004842624475787982,0.00966191091173707,-0.05487661022583401,-0.054056433841944695,True,True,False,False,0.4846801494284095,0.6505067686185088,0.6269063463289819,0.6785957983151483,0.17972685371789202,1.0599808441061422,-0.028710105882431503,0.08085209662909465,0.24337102612686978,0.06001800972625304
2018-07-02,0.2131147540983611,0.4764397905759166,0.5222672064777328,0.1,0.1,0.025,0.016666666666666666,0.0,0.004819286435949088,-0.08569472110488263,-0.05715841383994835,False,True,False,False,0.48520649161694884,0.6540346463932613,0.6274084447415608,0.6819514673863655,0.1613855716405799,1.046324354092102,0.004842624475787982,0.0752234212375873,0.2420407914955769,0.05971923470162199
2018-07-03,0.1794871794871799,0.4764397905759166,0.5222672064777328,0.1,0.1,0.025,0.016666666666666666,0.004819286435949088,-0.004842624475787982,-0.09097177820572666,-0.04698020892419219,True,False,False,False,0.46149004184013337,0.6578646743844725,0.6040605623740268,0.6861525171476524,0.17851707322849217,1.037440182721559,0.004842624475787982,0.06486063420204102,0.2328523654411705,0.05460413403485154
2018-07-04,0.1794871794871799,0.48186528497409375,0.5261044176706828,0.1,0.1,0.025,0.016666666666666666,0.0,-0.02927038230011325,-0.09579106464167575,-0.041723843371400005,False,False,False,False,0.4373252430916841,0.6628418512894899,0.5801344772578705,0.6916061157342561,0.2014074242341957,1.037292291628031,0.00966191091173707,0.0568756483920021,0.2285668848842004,0.05433435096332939
2018-07-05,0.15789473684210587,0.4764397905759166,0.5183673469387756,0.2,0.1,0.025,0.016666666666666666,0.0,-0.03922071315328113,-0.11405202377628498,-0.03174869831458027,False,False,False,False,0.4410211131750971,0.6672383666992588,0.584078004612475,0.6964791560997182,0.1456242459861953,1.037745051119252,0.00966191091173707,0.05179949536014128,0.2285668848842004,0.05433435096332939
2018-07-06,0.1428571428571432,0.4764397905759166,0.5183673469387756,0.1,0.1,0.025,0.016666666666666666,0.0,-0.06453852113757108,-0.11179140598811665,-0.02927038230011325,False,False,False,False,0.4383133149895142,0.6651720021394204,0.583140851755821,0.6961146213126267,0.12904855942865623,1.0544907691334862,0.00966191091173707,0.04423325497682562,0.2285668848842004,0.0492710490067827
2018-07-09,0.11111111111111155,0.4594594594594598,0.5183673469387756,0.1,0.1,0.025,0.016666666666666666,-0.00966191091173707,-0.09051400754083172,-0.09314905517883698,-0.02927038230011325,False,False,False,False,0.429358883615558,0.6635797980152259,0.5684520818282248,0.690463133348529,0.06696865244260117,1.036694175617207,0.004819286435949088,0.03922071315328113,0.2285668848842004,0.0492710490067827
2018-07-10,0.05454545454545478,0.428571428571429,0.4898785425101216,0.4,0.1,0.025,0.016666666666666666,-0.01960847138837618,-0.08612915372993868,-0.07298836016888055,-0.017136282242987022,False,False,False,False,0.4202563809907385,0.6860889957274897,0.55702519823299,0.7117100440073794,0.0870452650957346,1.0293324555593744,-0.004842624475787982,0.01960847138837618,0.22496559858415432,0.039609138095045626
2018-07-11,-0.15384615384615422,0.3705583756345178,0.4132231404958677,0.2,0.1,0.025,0.016666666666666666,-0.009950330853167877,-0.0665206823415625,-0.0378355343427037,0.007398307481444988,False,False,False,True,0.38630810208038135,0.6680965767298352,0.5244200254594223,0.6933238768325833,0.14811500798146454,1.0421816688136332,-0.02927038230011325,-0.00493828164058252,0.19327238798070612,0.020000666706669445
2018-07-12,-0.8285714285714298,0.3052631578947369,0.3902439024390244,0.3,0.05,0.05,0.016666666666666666,-0.025317807984289953,-0.07483131062300385,-0.022756987122616312,0.02712866738825248,False,False,False,True,0.3849400906977521,0.6533214162565233,0.5201963976785411,0.6798574204045117,0.16530271043924324,1.0588559071667485,-0.03922071315328113,-0.048790164169431716,0.16546443972753178,0.005012541823544492
2018-07-13,-0.8235294117647073,0.21649484536082497,0.33593750000000006,0.1,0.05,0.05,0.016666666666666666,-0.02597548640326064,-0.04725288485054557,0.000820176383889315,0.06213178110700612,False,False,True,True,0.43655351629867034,0.6605925159194185,0.5706256472302813,0.6886328452958687,0.22268362244901974,1.0738140580195406,-0.06453852113757108,-0.1607224449904927,0.12260232209233246,-0.02030526616074546
2018-07-16,-0.8947368421052635,0.13999999999999996,0.30038022813688203,0.1,0.15,0.05,0.016666666666666666,-0.005277057100844029,-0.002635047638005261,0.02853630726493428,0.09291496907836994,False,False,True,True,0.4338718715520561,0.6667507670771052,0.5685957280820071,0.69502489634532,0.15910976582996095,1.0593646666111516,-0.09051400754083172,-0.16014769929963268,0.09084647277357227,-0.056280835898589565
2018-07-17,-0.8974358974358978,0.09278350515463907,0.28517110266159673,0.1,0.05,0.05,0.03333333333333333,0.0,0.013140793561058128,0.04399156928153447,0.11247798342669046,False,True,True,True,0.3941977722529501,0.6605831612407848,0.5312599814406705,0.6912137296839985,0.14195808586292535,1.0318534041669987,-0.08612915372993868,-0.16989903679539742,0.08556941567272824,-0.061557892999433594
2018-07-18,-0.8857142857142861,0.06382978723404235,0.2796934865900381,0.1,0.05,0.05,0.03333333333333333,-0.018260959134609234,0.028685147998858795,0.054067221270275745,0.17096989179689048,False,True,True,True,0.39740190806127396,0.6684934227343546,0.5311541495619643,0.7000462287195566,0.2066330086884887,1.0357592681661782,-0.0665206823415625,-0.16989903679539742,0.08269171584511348,-0.0665206823415625
2018-07-19,-0.8685075608152535,0.026483268322726267,0.1991740787801778,0.1,0.05,0.05,0.06666666666666667,0.0022606177881683287,0.05207432350038754,0.08230332546170471,0.1903896512572758,True,True,True,True,0.395873068042039,0.6728183115302934,0.5314126882926908,0.7046575744678785,0.14063164289275873,1.0199695408970555,-0.07483131062300385,-0.17014149042732862,0.06443075671050424,-0.09463393791918318
2018-07-20,-0.805152979066022,-0.01065643648763831,0.20183631470634794,0.1,0.05,0.05,0.06666666666666667,0.018642350809279673,0.04807306123443489,0.0825210236880034,0.18812903346910748,True,True,True,True,0.3907975423420427,0.6818331551885415,0.5272604167127962,0.7125449173994782,0.13346256057638203,1.0261083410448975,-0.04725288485054557,-0.1308396009588111,0.06669137449867257,-0.12136085700426724
2018-07-23,-0.5822159491884271,-0.016070280694236366,0.2328469419434958,0.1,0.05,0.05,0.03333333333333333,0.01049878409821936,0.03117135490293954,0.06387867287872373,0.173842438690893,True,True,True,True,0.42423625990424135,0.7004965072920099,0.5605775556535146,0.726988781933341,0.1180619325653574,1.028794154832384,-0.002635047638005261,-0.08348714426709991,0.10859058747221928,-0.10271850619498757
2018-07-24,-0.4779169413315766,0.005244388504300105,0.22684605757196485,0.1,0.05,0.05,0.03333333333333333,0.015544354437800667,0.030850775720476342,0.05585207792589353,0.1722624297703046,True,True,True,True,0.437113039909269,0.720445981230716,0.5717609327092655,0.7485947898073336,0.10791036097922398,1.0205193004254522,0.013140793561058128,-0.07298836016888055,0.14290002026415705,-0.11108820640115091
2018-07-25,-0.3449310137972412,0.04622971029381546,0.23875539125077005,0.2,0.05,0.05,0.05,0.0051282163669195135,0.02538207327141695,0.04523384182414869,0.1662548727543074,True,True,True,True,0.3894310783611031,0.7053305992454065,0.5256843268762528,0.7332845352968073,0.19959152101174252,1.0282837803745466,0.028685147998858795,-0.057444005731079884,0.1766819622517386,-0.10484624462566394
2018-07-26,-0.30576587070471767,0.055928411633109736,0.2445735249159278,0.2,0.05,0.05,0.05,-0.0017406444777843255,0.03022900196131717,0.04988565451086879,0.16901949410086825,False,True,True,True,0.391645081818015,0.6912590039141799,0.5248023850539444,0.7218846190113053,0.22872896155316355,1.035035152481283,0.05207432350038754,-0.05231578936416037,0.26159729523649,-0.10433697411503884
2018-07-27,-0.35154394299287384,0.03268514687629283,0.26056665118439387,0.1,0.05,0.05,0.05,0.0017406444777843255,0.034447962453568515,0.06131160472311681,0.17076013857865258,True,True,True,True,0.40396065041831386,0.6983499527789516,0.534477943986748,0.7281464453790752,0.3202405778080008,1.0394847233263453,0.04807306123443489,-0.054056433841944695,0.2598566507587057,-0.11753249756758954
2018-07-30,-0.33803644914755904,0.01578615028415093,0.2625077208153182,0.1,0.05,0.05,0.05,0.010178204915756162,0.03270731797578419,0.06437866181343566,0.1733298456019905,True,True,True,True,0.4032155921448128,0.7158666121108676,0.5326805914814412,0.7427905567752634,0.27603816495862454,1.0247176091960797,0.03117135490293954,-0.05715841383994835,0.2817322036455461,-0.12486221005976983
2018-07-31,-0.29982866933181007,0.010579771476936251,0.2737226277372264,0.1,0.1,0.05,0.05,0.010075651988741274,0.025001302205417186,0.068486414145156,0.16315164068623433,True,True,True,True,0.38407635476550084,0.7168057717172084,0.5137712982846482,0.7456292008092711,0.23479534048326717,1.0197839792652506,0.030850775720476342,-0.04698020892419219,0.31940354914150104,-0.11468400514401367
2018-08-01,-0.22960561858454895,0.0209380234505862,0.2846015578190534,0.1,0.1,0.05,0.05,0.009975145056819734,0.01985176855273174,0.11690267052661474,0.1675089648023853,True,True,True,True,0.35677404930617584,0.7197135505209601,0.4874541308911767,0.7483951512036651,0.24435324926948365,1.0159863403245137,0.02538207327141695,-0.041723843371400005,0.34351451924662557,-0.11359717772370548
2018-08-02,-0.16658124038954417,0.0260362424494897,0.2899197145405887,0.1,0.1,0.05,0.05,0.002478316014467019,0.019656652549551623,0.10808632579557109,0.15379613275742132,True,True,True,True,0.33759807745811693,0.7096573687800606,0.4664128627117019,0.7396261612333117,0.1999476175539319,1.0166503367031048,0.03022900196131717,-0.03174869831458027,0.3570294910085694,-0.10585667046830194
